Date,Open,High,Low,Close,Volume,Adj Close
2010-07-06,9.10,9.25,8.70,8.86,206300,8.86
2010-07-02,9.13,9.15,8.61,8.90,257600,8.90
2010-07-01,9.01,9.16,8.50,9.11,470800,9.11
2010-06-30,9.05,9.33,8.70,8.77,439900,8.77
2010-06-29,9.95,9.95,8.67,8.97,1167900,8.97
2010-06-28,10.91,11.02,10.27,10.34,618000,10.34
2010-06-25,11.34,11.59,10.75,10.97,401800,10.97
2010-06-24,11.45,11.74,11.22,11.33,132200,11.33
2010-06-23,11.60,11.90,11.39,11.52,228600,11.52
2010-06-22,11.70,11.85,11.51,11.60,136600,11.60
2010-06-21,12.19,12.38,11.62,11.67,253700,11.67
2010-06-18,11.79,12.20,11.50,11.81,313700,11.81
2010-06-17,12.00,12.06,11.60,11.70,191900,11.70
2010-06-16,11.99,12.00,11.87,11.98,109000,11.98
2010-06-15,12.01,12.18,11.88,12.00,267600,12.00
2010-06-14,12.10,12.40,11.83,11.98,436600,11.98
2010-06-11,11.89,12.11,11.80,11.91,266000,11.91
2010-06-10,12.10,12.19,11.77,12.12,289300,12.12
2010-06-09,12.26,12.36,11.78,11.90,238300,11.90
2010-06-08,12.10,12.26,11.88,12.15,258500,12.15
2010-06-07,12.26,12.49,12.01,12.12,187800,12.12
2010-06-04,12.50,12.67,12.15,12.17,198600,12.17
2010-06-03,13.02,13.19,12.58,12.72,305400,12.72
2010-06-02,12.71,13.13,12.70,12.93,256000,12.93
2010-06-01,13.01,13.28,12.50,12.68,312800,12.68
2010-05-28,13.16,13.59,12.87,13.25,274800,13.25
2010-05-27,13.25,13.28,12.85,13.25,352600,13.25
2010-05-26,12.75,13.14,12.60,12.68,604000,12.68
2010-05-25,12.00,12.56,11.81,12.56,284900,12.56
2010-05-24,12.52,12.89,12.18,12.75,296800,12.75
2010-05-21,11.44,12.20,11.06,12.18,341400,12.18
2010-05-20,12.40,12.50,11.56,11.70,661600,11.70
2010-05-19,13.12,13.25,12.42,12.81,472000,12.81
2010-05-18,13.15,13.37,12.50,12.83,334500,12.83
2010-05-17,13.03,13.06,12.30,12.95,515000,12.95
2010-05-14,13.73,13.75,12.55,12.89,948300,12.89
2010-05-13,13.30,13.95,13.01,13.70,485200,13.70
2010-05-12,13.37,13.53,13.12,13.26,562900,13.26
2010-05-11,12.00,13.45,11.99,13.21,967700,13.21
2010-05-10,11.49,11.56,11.10,11.50,439400,11.50
2010-05-07,11.45,11.45,10.56,10.96,379700,10.96
2010-05-06,11.82,12.14,10.59,11.40,518000,11.40
2010-05-05,12.44,12.44,11.93,12.12,238300,12.12
2010-05-04,12.91,12.93,12.33,12.44,213800,12.44
2010-05-03,13.08,13.21,12.81,13.21,131200,13.21
2010-04-30,13.46,13.46,12.92,13.04,219000,13.04
2010-04-29,12.82,13.35,12.82,13.16,452500,13.16
