Date,Open,High,Low,Close,Volume,Adj Close
2009-08-14,3.30,3.30,3.30,3.30,300,3.26
2009-08-13,3.30,3.31,3.28,3.28,21700,3.24
2009-08-12,3.28,3.30,3.28,3.28,500,3.24
2009-08-11,3.28,3.30,3.28,3.28,3200,3.24
2009-08-10,3.32,3.34,3.28,3.30,5400,3.26
2009-08-07,3.50,3.50,3.30,3.30,29500,3.26
2009-08-06,3.48,3.52,3.48,3.52,5800,3.47
2009-08-05,3.69,3.69,3.42,3.50,19100,3.41
2009-08-04,3.34,3.40,3.34,3.40,9800,3.32
2009-08-03,3.33,3.35,3.30,3.32,22700,3.24
2009-07-31,3.33,3.34,3.31,3.34,4800,3.26
2009-07-30,3.31,3.36,3.30,3.36,8700,3.28
2009-07-29,3.66,3.66,3.13,3.30,76800,3.22
2009-07-28,3.45,3.71,3.45,3.71,5400,3.62
2009-07-27,3.70,3.70,3.64,3.64,3300,3.55
2009-07-24,3.70,3.70,3.70,3.70,300,3.61
2009-07-23,3.68,3.68,3.67,3.68,800,3.59
2009-07-22,3.65,3.69,3.65,3.68,5000,3.59
2009-07-21,3.55,3.70,3.50,3.65,27600,3.56
2009-07-20,3.55,3.59,3.46,3.59,49600,3.50
2009-07-17,3.40,3.65,3.40,3.50,342200,3.41
2009-07-16,3.45,3.45,3.35,3.35,1700,3.27
2009-07-15,3.45,3.50,3.41,3.45,14000,3.37
2009-07-14,3.35,3.54,3.35,3.49,19200,3.40
2009-07-13,3.35,3.42,3.35,3.40,1000,3.32
2009-07-10,3.35,3.39,3.35,3.39,900,3.31
2009-07-09,3.44,3.45,3.35,3.40,30600,3.32
2009-07-08,3.40,3.44,3.40,3.40,62600,3.32
2009-07-07,3.40,3.41,3.40,3.40,2200,3.32
2009-07-06,3.40,3.47,3.40,3.40,3500,3.32
2009-07-02,3.44,3.48,3.44,3.45,2000,3.37
2009-07-01,3.37,3.70,3.37,3.53,44700,3.44
2009-06-30,3.34,3.70,3.29,3.70,18200,3.61
2009-06-29,3.47,3.47,3.20,3.34,55300,3.26
2009-06-26,3.56,3.70,3.30,3.30,120800,3.22
2009-06-25,3.46,3.51,3.45,3.51,3800,3.42
