Date,Open,High,Low,Close,Volume,Adj Close
2008-09-30,1.00,1.00,0.96,0.98,800,7.84
2008-09-29,0.98,1.00,0.95,0.95,800,7.60
2008-09-26,1.05,1.05,0.96,1.04,6000,8.32
2008-09-25,1.13,1.15,1.07,1.13,2000,9.04
2008-09-24,1.14,1.14,1.08,1.08,1000,8.64
2008-09-23,1.08,1.13,0.95,1.10,1400,8.80
2008-09-22,1.15,1.15,1.09,1.14,1100,9.12
2008-09-19,1.14,1.14,1.04,1.08,5400,8.64
2008-09-18,1.08,1.22,1.05,1.05,13400,8.40
2008-09-17,1.28,1.28,1.02,1.11,20700,8.88
2008-09-16,1.29,1.31,1.20,1.25,9300,10.00
2008-09-15,1.22,1.32,1.10,1.24,5500,9.92
2008-09-12,1.26,1.45,1.20,1.28,18600,10.24
2008-09-11,1.37,1.37,1.20,1.21,9800,9.68
2008-09-10,1.42,1.43,1.33,1.36,3700,10.88
2008-09-09,1.40,1.47,1.37,1.42,2800,11.36
2008-09-08,1.40,1.50,1.35,1.42,3400,11.36
2008-09-05,1.40,1.42,1.40,1.40,1400,11.20
2008-09-04,1.41,1.42,1.40,1.40,900,11.20
2008-09-03,1.41,1.45,1.41,1.45,400,11.60
2008-09-02,1.45,1.49,1.40,1.42,800,11.36
2008-08-29,1.45,1.50,1.38,1.42,7100,11.36
2008-08-28,1.50,1.50,1.35,1.46,5400,11.68
2008-08-27,1.42,1.52,1.41,1.50,4400,12.00
2008-08-26,1.50,1.50,1.33,1.44,11200,11.52
2008-08-25,1.46,1.51,1.35,1.50,3600,12.00
2008-08-22,1.45,1.53,1.41,1.52,19800,12.16
2008-08-21,1.49,1.56,1.45,1.47,2100,11.76
2008-08-20,1.55,1.55,1.44,1.49,1800,11.92
2008-08-19,1.54,1.54,1.47,1.53,800,12.24
2008-08-18,1.54,1.55,1.46,1.52,2200,12.16
2008-08-15,1.46,1.51,1.46,1.50,500,12.00
2008-08-14,1.49,1.60,1.40,1.46,6700,11.68
2008-08-13,1.49,1.50,1.42,1.49,2600,11.92
2008-08-12,1.49,1.49,1.35,1.47,800,11.76
2008-08-11,1.48,1.50,1.40,1.48,3800,11.84
2008-08-08,1.50,1.52,1.49,1.51,300,12.08
2008-08-07,1.63,1.63,1.50,1.52,1800,12.16
2008-08-06,1.68,1.68,1.59,1.60,2500,12.80
2008-08-05,1.58,1.63,1.44,1.45,6500,11.60
2008-08-04,1.50,1.60,1.50,1.56,1000,12.48
2008-08-01,1.46,1.58,1.46,1.52,2100,12.16
2008-07-31,1.54,1.65,1.40,1.65,7900,13.20
2008-07-30,1.45,1.56,1.39,1.56,3900,12.48
2008-07-29,1.50,1.52,1.36,1.52,3900,12.16
2008-07-28,1.41,1.53,1.40,1.45,1400,11.60
2008-07-25,1.45,1.55,1.45,1.51,600,12.08
2008-07-24,1.47,1.52,1.43,1.44,600,11.52
2008-07-23,1.43,1.59,1.32,1.48,2000,11.84
2008-07-22,1.59,1.59,1.39,1.39,7800,11.12
2008-07-21,1.70,1.70,1.43,1.59,3800,12.72
2008-07-18,1.44,1.65,1.42,1.65,7100,13.20
2008-07-17,1.45,1.48,1.41,1.48,500,11.84
2008-07-16,1.41,1.50,1.41,1.49,500,11.92
2008-07-15,1.31,1.63,1.31,1.48,4400,11.84
