Date,Open,High,Low,Close,Volume,Adj Close
2008-10-01,8.32,8.80,8.25,8.31,3800,7.64
2008-09-30,9.22,9.25,8.04,9.25,3700,8.50
2008-09-29,8.77,9.21,7.92,8.29,2700,7.62
2008-09-26,8.75,9.24,8.30,9.24,3200,8.49
2008-09-25,8.75,8.75,8.71,8.75,2700,8.04
2008-09-24,8.20,8.97,8.20,8.97,1300,8.25
2008-09-23,8.25,8.50,8.13,8.50,1800,7.81
2008-09-22,8.89,8.89,8.26,8.26,5400,7.59
2008-09-19,9.50,9.50,8.30,9.49,4200,8.72
2008-09-18,8.41,8.99,8.36,8.75,6800,8.04
2008-09-17,8.50,8.50,8.01,8.37,2200,7.69
2008-09-16,8.69,8.69,8.50,8.60,1800,7.91
2008-09-15,8.75,8.79,8.60,8.60,1200,7.91
2008-09-12,8.99,8.99,8.75,8.75,900,8.04
2008-09-11,8.84,8.84,8.84,8.84,600,8.13
2008-09-10,8.75,9.00,8.61,8.61,1900,7.91
2008-09-09,8.98,9.00,8.80,8.80,1300,8.09
2008-09-08,9.00,9.00,8.54,8.90,1500,8.18
2008-09-05,9.24,9.25,9.05,9.25,5700,8.50
2008-09-04,9.25,9.25,9.06,9.06,1400,8.33
2008-09-03,9.25,9.49,9.25,9.49,1000,8.72
2008-09-02,9.25,9.25,9.25,9.25,700,8.42
2008-08-29,9.15,9.24,9.15,9.24,1000,8.41
2008-08-28,9.00,9.25,9.00,9.15,1200,8.33
2008-08-27,9.00,9.00,8.80,8.80,1400,8.01
2008-08-26,9.15,9.15,9.00,9.00,1200,8.19
2008-08-25,9.18,9.18,9.10,9.10,1200,8.28
2008-08-22,9.18,9.24,9.18,9.24,1000,8.41
2008-08-21,9.19,9.19,8.85,8.85,1100,8.06
2008-08-20,9.35,9.44,9.10,9.10,3400,8.28
2008-08-19,9.35,9.35,9.35,9.35,1500,8.51
2008-08-18,9.45,9.45,9.35,9.36,1800,8.52
2008-08-15,9.39,9.50,9.31,9.50,2700,8.65
2008-08-14,9.44,9.50,9.44,9.50,2100,8.65
2008-08-13,9.28,9.45,9.25,9.45,2200,8.60
2008-08-12,9.20,9.75,9.20,9.48,3000,8.63
2008-08-11,9.15,9.42,9.15,9.22,2300,8.39
2008-08-08,9.30,9.73,9.25,9.26,3800,8.43
2008-08-07,9.44,9.74,9.27,9.40,2500,8.56
2008-08-06,9.44,9.44,9.44,9.44,1400,8.59
2008-08-05,9.40,9.75,9.37,9.37,3800,8.53
2008-08-04,9.07,9.50,9.07,9.41,3200,8.57
2008-08-01,9.25,9.25,9.25,9.25,1300,8.42
2008-07-31,8.75,9.24,8.75,9.24,3800,8.41
2008-07-30,8.88,8.88,8.60,8.74,2200,7.96
2008-07-29,8.98,9.00,8.65,8.70,3300,7.92
2008-07-28,8.86,8.87,8.74,8.75,2200,7.97
2008-07-25,8.75,8.75,8.69,8.75,2200,7.97
2008-07-24,8.84,8.84,8.48,8.48,2700,7.72
2008-07-23,8.89,8.95,8.40,8.47,4100,7.71
2008-07-22,8.57,8.57,8.43,8.50,2300,7.74
2008-07-21,8.42,8.60,8.40,8.57,4500,7.80
2008-07-18,8.98,8.98,8.70,8.70,1900,7.92
2008-07-17,9.00,9.00,8.75,8.75,1400,7.97
2008-07-16,8.93,8.93,8.76,8.76,1300,7.97
2008-07-15,9.17,9.17,8.90,8.90,50000,8.10
2008-07-14,9.21,9.24,9.21,9.21,3700,8.38
2008-07-11,9.49,9.50,9.49,9.50,1200,8.65
2008-07-10,9.30,9.48,9.25,9.48,3900,8.63
2008-07-09,9.32,9.32,9.32,9.32,000,8.48
2008-07-08,9.55,9.55,9.31,9.32,1300,8.48
2008-07-07,9.73,9.73,9.55,9.55,1800,8.69
2008-07-03,9.78,9.89,9.73,9.73,2400,8.86
2008-07-02,9.50,9.76,9.50,9.50,2100,8.65
2008-07-01,9.77,9.80,9.60,9.77,1600,8.89
2008-06-30,9.45,9.64,9.45,9.64,2300,8.78
2008-06-27,9.50,9.55,9.50,9.55,2300,8.69
2008-06-26,9.78,9.78,9.52,9.54,300,8.68
2008-06-25,9.75,9.76,9.71,9.76,4600,8.88
2008-06-24,9.75,9.90,9.75,9.81,3600,8.93
2008-06-23,9.80,9.90,9.80,9.88,4900,8.99
2008-06-20,10.00,10.00,9.85,10.00,1700,9.10
